timestamp,BTCUSDT_open,BTCUSDT_high,BTCUSDT_low,BTCUSDT_close,BTCUSDT_volume,XRPUSDT_open,XRPUSDT_high,XRPUSDT_low,XRPUSDT_close,XRPUSDT_volume,ETHUSDT_open,ETHUSDT_high,ETHUSDT_low,ETHUSDT_close,ETHUSDT_volume,SOLUSDT_open,SOLUSDT_high,SOLUSDT_low,SOLUSDT_close,SOLUSDT_volume,DOGEUSDT_open,DOGEUSDT_high,DOGEUSDT_low,DOGEUSDT_close,DOGEUSDT_volume,ADAUSDT_open,ADAUSDT_high,ADAUSDT_low,ADAUSDT_close,ADAUSDT_volume,SHIBUSDT_open,SHIBUSDT_high,SHIBUSDT_low,SHIBUSDT_close,SHIBUSDT_volume,DOTUSDT_open,DOTUSDT_high,DOTUSDT_low,DOTUSDT_close,DOTUSDT_volume,BTTUSDT_open,BTTUSDT_high,BTTUSDT_low,BTTUSDT_close,BTTUSDT_volume,LINKUSDT_open,LINKUSDT_high,LINKUSDT_low,LINKUSDT_close,LINKUSDT_volume,ALGOUSDT_open,ALGOUSDT_high,ALGOUSDT_low,ALGOUSDT_close,ALGOUSDT_volume,AVAXUSDT_open,AVAXUSDT_high,AVAXUSDT_low,AVAXUSDT_close,AVAXUSDT_volume
2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676,1.0935,1.0961,1.0522,1.0821,234286648.0,4167.13,4186.57,3961.5,4082.33,350115.8386,197.75,204.86,185.22,202.14,3573960.26,0.2511,0.2832,0.2457,0.2756,4887922846.0,2.167,2.169,2.093,2.12,97230595.4,3.384e-05,4.465e-05,3.286e-05,3.605e-05,122382291462285.0,43.94,44.17,41.27,42.31,7260724.06,0.003675,0.003684,0.003524,0.003599,10781812241.0,31.37,31.53,28.72,29.7,5743439.15,1.9077,1.9199,1.7802,1.8151,30010316.0,65.39,67.61,61.94,64.53,2184761.84
2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806,1.0821,1.1034,1.0778,1.0951,218666074.0,4082.33,4236.0,4067.71,4220.37,347438.6534,202.15,218.93,198.0,209.7,4914479.29,0.2757,0.2805,0.2585,0.2651,2939692178.0,2.119,2.178,2.114,2.144,105874037.9,3.605e-05,4.365e-05,3.493e-05,4.23e-05,55683030231723.0,42.3,44.8,42.11,44.55,7291785.53,0.003598,0.0037,0.003589,0.003696,9641440694.0,29.71,32.9,29.53,32.38,7440428.58,1.8152,2.075,1.8071,2.0496,63775171.0,64.53,69.9,64.35,69.73,2270486.65
2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083,1.0951,1.1606,1.0905,1.1075,439499263.0,4220.36,4297.0,4090.21,4131.52,414498.1599,209.73,214.2,196.36,199.85,3168707.16,0.2651,0.2743,0.252,0.2559,2132162373.0,2.145,2.202,2.122,2.137,142897864.5,4.229e-05,4.96e-05,4.044e-05,4.796e-05,65185354432996.0,44.55,46.0,43.31,44.93,9161833.46,0.003697,0.003935,0.003657,0.003751,23827528033.0,32.38,33.82,31.31,32.52,6553789.22,2.0494,2.1,1.9471,2.0445,62903283.0,69.74,73.01,67.61,68.66,3840473.4
2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016,1.1076,1.1248,0.9483,0.995,914728059.0,4131.52,4307.0,3909.0,3922.0,704604.25,199.87,205.49,176.94,184.49,5003626.21,0.2558,0.2636,0.2169,0.2379,5223432326.0,2.138,2.156,1.804,1.912,397889032.1,4.797e-05,8.8e-05,4.65e-05,7.906e-05,159140214097788.0,44.93,45.77,38.7,40.44,17560562.15,0.00375,0.003854,0.003042,0.003334,26089305047.0,32.52,33.91,27.91,28.88,12021487.77,2.0434,2.0884,1.69,1.7948,83909882.0,68.68,69.82,57.02,61.57,4273308.61
2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301,0.9951,1.0816,0.981,1.0579,686113717.0,3921.99,4295.0,3890.17,4286.02,626378.5055,184.45,201.38,181.64,195.42,3503774.6,0.2379,0.34,0.2324,0.2997,17320109431.0,1.912,2.058,1.905,1.987,253879713.5,7.906e-05,8.854e-05,5.7e-05,6.887e-05,137183379558887.0,40.43,43.12,39.81,41.82,11629300.38,0.003334,0.003599,0.003286,0.003521,19580552500.0,28.89,30.85,28.61,30.19,7186569.57,1.7932,1.8803,1.7501,1.8447,54284530.0,61.58,64.98,61.44,64.34,2484514.38
2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414,1.058,1.0903,1.0409,1.0825,357777322.0,4286.01,4460.47,4265.97,4418.89,559231.07691,195.37,205.22,194.45,200.41,2484214.02,0.2997,0.307,0.2752,0.2882,4977184874.0,1.987,2.048,1.979,2.015,154761692.9,6.886e-05,7.747e-05,6.1e-05,7.49e-05,57543502861683.0,41.82,44.35,41.56,44.2,8788034.21,0.003521,0.003877,0.003494,0.003819,18926450265.0,30.19,31.96,29.94,30.96,5402654.58,1.844,1.918,1.8345,1.8756,38285174.0,64.34,66.19,63.43,64.87,1513107.96
2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566,1.0825,1.1169,1.0611,1.0846,372223050.0,4418.89,4434.06,4232.2,4322.68,340223.069,200.36,200.62,187.3,195.7,1609573.37,0.2882,0.295,0.258,0.269,3441001301.0,2.016,2.019,1.924,1.955,122995185.8,7.489e-05,7.8e-05,6.15e-05,6.532e-05,32594253338226.0,44.19,44.31,42.08,42.73,5254551.32,0.00382,0.004248,0.003702,0.003868,53862077267.0,30.96,31.12,29.16,29.79,3768896.65,1.8761,1.8782,1.7722,1.8199,23948805.0,64.87,64.96,60.89,62.35,1483432.23
2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794,1.0845,1.1544,1.0689,1.1128,659007943.0,4322.68,4399.14,4164.35,4287.21,412856.2893,195.69,205.0,185.31,202.49,2375757.35,0.269,0.2852,0.252,0.28,3857354566.0,1.957,2.029,1.918,1.964,146413161.5,6.531e-05,6.959e-05,5.808e-05,6.697e-05,31386990549782.0,42.73,43.36,41.01,42.77,6375433.77,0.003867,0.004567,0.003718,0.004134,60146276394.0,29.78,30.68,28.65,30.0,4380461.27,1.8209,1.8562,1.754,1.8284,32469714.0,62.33,64.5,60.09,64.5,1531085.26
2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672,1.1128,1.1321,1.069,1.0915,381430430.0,4287.48,4386.58,4146.3,4319.43,417620.7073,202.53,211.66,197.7,203.9,3150076.28,0.28,0.2866,0.2631,0.2716,2497093967.0,1.965,2.019,1.911,1.949,144061135.4,6.697e-05,7.494e-05,6.57e-05,7.15e-05,29336188952630.0,42.78,51.57,41.7,49.98,23714028.213,0.004134,0.004153,0.003829,0.003986,20593428852.0,30.0,31.87,29.14,31.66,4961708.55,1.8281,1.867,1.7765,1.8322,26280705.0,64.5,66.85,62.19,64.93,2515107.85
2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841,1.0916,1.1468,1.0851,1.1349,398377412.0,4319.43,4599.6,4284.43,4589.89,468184.79301,203.91,222.22,200.97,220.82,2876704.542,0.2716,0.281,0.2666,0.2739,1912493294.0,1.949,1.996,1.933,1.971,124263204.0,7.15e-05,7.296e-05,6.65e-05,6.918e-05,18612476991846.0,49.98,53.35,48.01,51.66,19822814.528,0.003987,0.00425,0.003904,0.004081,27695490368.0,31.67,32.48,31.0,32.26,4634421.26,1.8329,1.9125,1.8301,1.8647,30408300.0,64.94,68.04,64.26,67.74,1746644.56
2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049,1.1348,1.2363,1.1255,1.2101,838803472.0,4589.68,4665.87,4455.0,4603.35,448658.35125,220.81,247.0,215.69,243.37,5253716.352,0.2739,0.2776,0.262,0.2689,1607498166.0,1.971,2.144,1.95,2.063,335561983.7,6.919e-05,6.922e-05,5.286e-05,5.547e-05,28257239394032.0,51.66,54.54,49.07,53.34,17237167.47,0.004081,0.004213,0.00382,0.004048,23398626893.0,32.27,32.78,30.54,31.96,4908993.56,1.8647,1.9836,1.818,1.9342,46887650.0,67.75,75.57,67.09,75.55,4504183.21
2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314,1.21,1.2574,1.1604,1.2004,553456246.0,4603.35,4606.65,4420.08,4532.32,368218.25695,243.37,250.5,234.0,247.07,3552648.58,0.2689,0.2709,0.2539,0.263,1446957670.0,2.063,2.103,1.933,1.983,174549100.4,5.546e-05,6.097e-05,4.312e-05,4.937e-05,69434105433938.0,53.35,55.09,52.16,53.82,14091354.818,0.004048,0.004117,0.003846,0.003929,17865537860.0,31.97,32.11,30.2,31.0,3782722.68,1.9342,1.9625,1.8187,1.8587,29086864.0,75.56,80.91,73.91,78.97,4700338.465
2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749,1.2004,1.2015,1.1311,1.1581,318649692.0,4532.31,4570.05,4438.8,4474.24,305651.7244,247.06,248.84,230.34,236.06,2233800.23,0.263,0.2709,0.2547,0.2609,1282376452.0,1.983,2.017,1.959,1.982,108180863.7,4.938e-05,6.547e-05,4.541e-05,6.256e-05,64343495731005.0,53.83,53.93,50.56,51.76,8742278.8,0.003929,0.003964,0.003781,0.003849,11480312031.0,30.99,33.71,30.66,32.86,6695588.25,1.8586,1.9139,1.8285,1.8421,22420371.0,78.96,81.0,72.13,74.19,2367154.9
2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408,1.1581,1.1828,1.1,1.151,260339849.0,4474.24,4530.0,4326.17,4518.0,322154.0973,236.04,259.9,234.79,258.44,3046062.46,0.2608,0.2676,0.25,0.2618,1135857725.0,1.982,2.04,1.942,2.005,105480654.3,6.257e-05,6.314e-05,5.49e-05,5.862e-05,34371921859656.0,51.75,52.42,49.0,52.02,8114011.78,0.00385,0.003913,0.003644,0.003862,12728987358.0,32.86,33.2,30.72,32.05,4479318.72,1.8424,1.8661,1.7773,1.8362,17041991.0,74.19,78.72,72.32,78.72,1708791.07
2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883,1.1511,1.2374,1.1451,1.2198,371235010.0,4518.0,4637.98,4502.37,4612.59,243596.5952,258.41,258.66,245.65,249.68,1923092.87,0.2618,0.2698,0.2584,0.2664,912146975.0,2.004,2.035,1.974,2.021,82637102.7,5.861e-05,5.968e-05,5.584e-05,5.69e-05,16270271381514.0,52.03,53.53,51.29,52.22,7102199.25,0.003862,0.004053,0.003826,0.003957,14338227484.0,32.05,32.59,31.71,32.34,2854681.46,1.8359,1.87,1.8193,1.8664,15574711.0,78.7,88.88,78.0,87.57,4847020.516
2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.094554,1.2198,1.296,1.2192,1.2815,606055941.0,4612.59,4822.97,4612.0,4807.98,391102.31806,249.62,253.3,240.68,248.26,2301351.76,0.2664,0.2973,0.2644,0.2819,3420674489.0,2.02,2.14,2.008,2.125,189974471.1,5.69e-05,5.9e-05,5.272e-05,5.517e-05,24005429554564.0,52.22,53.87,51.63,53.36,7797418.81,0.003957,0.004093,0.003937,0.004065,14022190365.0,32.34,34.82,32.18,34.46,6265144.9,1.8663,2.09,1.8352,2.0468,62851768.0,87.56,96.92,83.61,91.18,6890764.661
2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.378068,1.2815,1.2884,1.2245,1.2571,465127517.0,4807.98,4838.28,4713.89,4732.33,311267.57998,248.27,253.22,237.62,239.04,2217088.06,0.282,0.2905,0.2708,0.2736,1854893482.0,2.126,2.378,2.105,2.27,581074544.2,5.516e-05,5.85e-05,5.33e-05,5.484e-05,15798759852983.0,53.36,53.39,50.52,50.78,10322506.13,0.004064,0.0042,0.004004,0.004117,17650669579.0,34.46,35.62,33.38,33.82,5454354.68,2.0464,2.0566,1.9292,1.9461,38832143.0,91.18,91.49,87.0,88.33,2716240.59
2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.504046,1.2572,1.3493,1.1174,1.1902,932520826.0,4732.33,4868.0,4461.93,4628.78,553596.99163,239.06,248.0,217.5,233.09,3092477.23,0.2737,0.2775,0.235,0.2553,2600272877.0,2.269,2.331,1.932,2.097,479840587.6,5.485e-05,5.525e-05,4.6e-05,5.027e-05,23066467501868.0,50.79,52.08,42.5,46.74,19625912.74,0.004116,0.0042,0.003491,0.003799,22725898342.0,33.82,38.31,31.9,34.21,13584912.625,1.9455,2.2935,1.83,1.9321,129908674.0,88.35,94.0,78.31,85.23,4363326.07
2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058,1.1902,1.2544,1.1764,1.2142,475284132.0,4628.68,4779.0,4576.47,4719.0,303688.9765,233.06,246.5,229.4,233.37,1997993.9,0.2553,0.2716,0.2529,0.2605,1356541795.0,2.097,2.153,2.058,2.079,151168963.6,5.026e-05,5.798e-05,4.833e-05,5.654e-05,28850178484019.0,46.74,49.44,45.55,47.44,9323684.55,0.003798,0.00389,0.003731,0.003819,10811580029.0,34.21,36.95,33.34,34.69,7608988.9,1.9319,2.0621,1.872,2.02,61945049.0,85.19,89.56,83.73,87.88,2085731.8
2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816,1.2142,1.2332,1.1542,1.1883,446863355.0,4719.0,4809.71,4507.85,4665.46,461580.0415,233.34,239.09,220.83,228.48,2114721.23,0.2604,0.2686,0.2484,0.2593,1227134455.0,2.079,2.099,1.991,2.045,160252178.8,5.654e-05,5.698e-05,5.133e-05,5.235e-05,14700043529290.0,47.44,47.72,44.04,45.9,10700975.88,0.003818,0.00385,0.0036,0.003728,10666882128.0,34.68,35.46,32.67,34.26,5997062.19,2.0201,2.363,2.0025,2.1452,179772290.0,87.86,89.88,81.11,84.78,2247279.59
2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383,1.1884,1.2039,1.167,1.1892,240083101.0,4665.47,4707.6,4584.08,4644.28,220720.6611,228.46,241.97,224.79,241.59,1458387.39,0.2594,0.2624,0.2542,0.2613,730909452.0,2.046,2.08,2.021,2.05,82511465.5,5.235e-05,5.28e-05,5.055e-05,5.168e-05,8134280391784.0,45.9,47.55,44.86,47.07,6068714.1,0.003729,0.00382,0.0037,0.003775,7420913143.0,34.26,34.58,33.19,34.0,3374260.7,2.1441,2.1628,2.0318,2.0743,46007264.0,84.81,98.69,84.79,97.54,3519352.278
2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347,1.1894,1.1995,1.1675,1.1879,192023307.0,4644.27,4696.05,4514.12,4626.5,245309.0674,241.58,242.0,230.4,238.64,1075144.87,0.2612,0.2719,0.2597,0.2628,1109308026.0,2.05,2.07,2.009,2.04,59859608.6,5.168e-05,5.64e-05,5.153e-05,5.314e-05,12715968872848.0,47.07,47.83,45.02,46.39,4667465.13,0.003774,0.003875,0.003709,0.003791,13040020207.0,34.0,34.43,32.53,33.75,2898724.84,2.074,2.1087,1.9185,1.9845,52677349.0,97.56,99.9,91.65,95.4,3548704.679
2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124,1.1879,1.2198,1.1651,1.172,266793400.0,4626.5,4772.01,4540.0,4563.78,375421.6601,238.63,246.36,234.49,238.2,1921128.24,0.2628,0.2654,0.2553,0.2566,784663988.0,2.04,2.095,2.011,2.017,93079577.9,5.314e-05,5.599e-05,5.228e-05,5.343e-05,12771755191144.0,46.39,47.46,44.5,44.77,6580865.03,0.003793,0.003987,0.003742,0.003808,25684012617.0,33.75,34.5,31.98,32.04,4212705.79,1.9844,2.0095,1.8563,1.8911,52164268.0,95.4,101.7,92.0,93.9,3770997.004
2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609,1.172,1.1721,1.0418,1.0877,599544174.0,4563.77,4563.77,4103.0,4209.76,735857.063,238.18,238.21,213.81,219.04,2557623.67,0.2567,0.2567,0.2225,0.2365,1931306150.0,2.018,2.018,1.759,1.874,268941429.22,5.343e-05,5.354e-05,4.51e-05,4.831e-05,21365363650600.0,44.78,44.78,38.1,40.84,19699792.9,0.003808,0.003812,0.0033,0.003515,21890808638.0,32.05,32.06,28.0,29.16,10287002.12,1.8912,1.8912,1.5607,1.7229,94911065.0,93.86,101.82,83.5,97.84,5618799.05
2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491,1.0877,1.113,1.0588,1.0953,383487232.0,4209.59,4299.91,4063.48,4287.8,472852.1842,219.09,222.44,209.53,218.94,2094790.54,0.2364,0.2413,0.2293,0.2374,1016537117.0,1.874,1.893,1.795,1.876,207985172.0,4.831e-05,4.988e-05,4.663e-05,4.814e-05,12075458758914.0,40.84,42.78,38.76,42.75,11336082.44,0.003512,0.003605,0.003438,0.003603,12975377400.0,29.16,29.74,28.03,29.18,5076689.07,1.7211,1.761,1.5952,1.6588,60452454.0,97.8,110.0,91.5,107.63,7144221.098
2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931,1.0953,1.17,1.015,1.0406,698664651.0,4288.07,4344.81,3956.44,3996.9,576945.1837,218.9,222.78,186.5,195.01,3077799.94,0.2373,0.2413,0.215,0.2208,1424059825.0,1.877,1.907,1.701,1.786,221759905.97,4.815e-05,4.9e-05,4.051e-05,4.251e-05,20861636622974.0,42.75,43.27,37.53,39.03,14653376.83,0.003603,0.003663,0.003184,0.003277,15380227355.0,29.19,29.72,25.82,26.55,7061894.53,1.6585,2.99,1.6471,1.8499,514030822.804,107.62,110.41,92.0,100.63,5656362.447
2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726,1.0406,1.103,1.0174,1.0892,349087574.0,3996.9,4308.97,3973.01,4294.76,420045.0897,195.19,219.59,188.99,215.25,2712585.78,0.2209,0.2369,0.2155,0.2329,1011256982.0,1.786,1.894,1.754,1.863,144849476.6,4.252e-05,5.217e-05,4.177e-05,4.851e-05,24145782947742.0,39.03,42.28,38.36,41.24,8936329.85,0.003274,0.003453,0.003216,0.003394,11895274330.0,26.55,28.85,26.08,28.27,5005660.19,1.8498,1.9076,1.7508,1.878,70265015.0,100.54,112.35,95.89,111.93,4039089.13
2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901,1.0892,1.1015,1.0594,1.0965,251779916.0,4294.75,4435.88,4199.86,4412.17,365584.578,215.25,221.17,205.84,217.63,1560552.25,0.2328,0.2357,0.2249,0.233,638393250.0,1.862,1.956,1.86,1.922,128183408.0,4.85e-05,5e-05,4.554e-05,4.766e-05,14565274718156.0,41.23,42.1,39.83,42.1,5821401.36,0.003394,0.00344,0.003294,0.003429,10456398563.0,28.27,28.72,27.26,28.36,4535914.25,1.8785,1.9054,1.7575,1.8384,40883687.0,111.91,129.94,111.57,125.83,5546998.32
2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785,1.0965,1.0974,1.0544,1.0569,228064131.0,4412.17,4451.0,4242.41,4258.31,340206.3203,217.64,240.0,210.53,230.51,1888280.05,0.233,0.2334,0.225,0.2255,584498069.0,1.921,1.924,1.832,1.835,87455485.3,4.766e-05,4.774e-05,4.346e-05,4.411e-05,9714699482601.0,42.09,43.56,40.64,41.94,6646315.92,0.00343,0.003494,0.003388,0.0034,11091578010.0,28.37,29.26,27.69,28.98,3837676.91,1.8377,1.8925,1.7822,1.8281,42655372.0,125.86,147.0,123.23,128.47,7608661.934
2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047,1.0571,1.071,1.0251,1.0354,307140428.0,4259.7,4320.0,4022.74,4085.97,518501.3338,230.56,231.99,211.6,215.59,2456703.81,0.2256,0.2273,0.2163,0.2195,715429215.0,1.835,1.839,1.757,1.776,144285714.0,4.412e-05,4.626e-05,4.27e-05,4.325e-05,10770820744731.0,41.95,42.16,38.8,39.49,8474290.45,0.003401,0.003411,0.003244,0.003278,9312430761.0,29.0,29.09,26.31,26.77,4773826.99,1.8281,1.838,1.7131,1.7384,43317588.0,128.52,145.0,125.76,134.84,6564376.0
2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017,1.0354,1.0715,1.0192,1.0661,341407597.0,4086.28,4385.59,4059.62,4339.44,502811.7902,215.58,226.08,210.91,221.75,1654017.24,0.2194,0.2369,0.2132,0.2266,1648276631.0,1.776,1.816,1.738,1.751,144774307.8,4.324e-05,4.452e-05,4.101e-05,4.19e-05,11307551259265.0,39.48,41.47,38.54,40.78,6985881.02,0.003278,0.003373,0.003201,0.003285,13650333563.0,26.77,27.57,26.17,26.94,4650554.32,1.7381,1.85,1.6971,1.8357,42291825.0,134.84,136.49,121.75,123.83,4209995.63
2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964,1.0662,1.0735,1.0068,1.0326,344750680.0,4339.45,4373.94,4167.65,4269.36,448727.0306,221.76,222.47,200.14,205.7,1878172.55,0.2267,0.2304,0.2106,0.217,1150989995.0,1.751,1.754,1.586,1.666,290146559.06,4.19e-05,4.285e-05,3.602e-05,3.785e-05,23189495605733.0,40.76,40.92,38.04,38.28,7264687.01,0.003287,0.003291,0.003126,0.003185,10171844515.0,26.94,27.15,25.15,25.58,4968971.25,1.8356,1.8733,1.72,1.7416,45782554.0,123.83,124.68,112.64,115.24,4577775.34
2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522,1.0325,1.0647,1.0215,1.0438,312211526.0,4270.1,4550.0,4248.27,4524.85,445868.2434,205.76,216.35,201.93,209.97,1764837.19,0.217,0.2289,0.2138,0.2209,1097415948.0,1.665,1.749,1.619,1.675,216037163.1,3.785e-05,4.792e-05,3.765e-05,4.269e-05,38170738924639.0,38.27,40.93,38.04,39.47,7371944.97,0.003185,0.003329,0.00316,0.003285,11342461396.0,25.58,27.61,25.37,26.41,5650379.16,1.7416,1.8441,1.725,1.8214,41187816.0,115.25,130.0,114.22,119.27,4680745.85
2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066,1.0439,1.0467,0.9108,0.9394,659982617.0,4524.48,4551.0,3913.0,4041.2,720245.1612,209.94,210.53,182.7,192.42,2776105.44,0.221,0.2217,0.186,0.2016,2305030656.3,1.676,1.685,1.495,1.533,337429397.07,4.27e-05,4.288e-05,3.56e-05,3.867e-05,24840878969548.0,39.48,39.62,33.67,34.56,16596267.73,0.003285,0.00347,0.00299,0.003106,25416971319.0,26.41,26.59,22.9,23.96,10693190.38,1.8214,1.8242,1.5829,1.6045,59819201.0,119.25,119.87,101.31,104.27,4575826.59
2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957,0.9392,0.9656,0.9336,0.9452,224846313.0,4041.2,4183.66,4028.34,4095.29,275326.5202,192.37,199.39,190.61,192.74,1028955.27,0.2016,0.21,0.2005,0.2049,908852823.0,1.532,1.585,1.531,1.543,107756518.0,3.866e-05,4.168e-05,3.816e-05,3.92e-05,13650192851497.0,34.55,36.12,34.43,35.16,6817533.23,0.003106,0.003246,0.00309,0.003137,13934676006.0,23.96,24.99,23.78,24.1,3976318.59,1.6044,1.7242,1.6002,1.6742,39983287.0,104.3,118.0,103.22,113.52,2842064.96
2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137,0.9453,0.9692,0.8825,0.9687,336336729.0,4095.29,4298.51,3964.0,4294.78,346471.3551,192.74,202.1,180.93,200.69,1560980.85,0.2049,0.2074,0.1907,0.2073,858901257.0,1.543,1.6,1.416,1.594,228010819.22,3.92e-05,3.956e-05,3.62e-05,3.911e-05,13321003110788.0,35.16,35.85,32.21,35.76,10439305.23,0.003137,0.003168,0.002955,0.003166,16609937623.0,24.09,25.01,22.63,24.76,4563690.39,1.6748,1.7152,1.57,1.7125,34972976.0,113.55,113.97,100.57,110.42,3365794.57
2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009,0.9687,1.0019,0.9631,0.9898,303393405.0,4294.77,4458.92,4276.89,4444.53,406881.2284,200.71,212.75,199.63,204.09,1458763.57,0.2072,0.227,0.2025,0.215,1857437869.0,1.595,1.636,1.557,1.601,153848484.7,3.911e-05,4.586e-05,3.83e-05,4.522e-05,22898513123075.0,35.75,37.53,35.4,37.1,7442054.72,0.003168,0.003233,0.003124,0.003209,13567156526.0,24.76,25.61,24.54,24.99,4733398.72,1.712,1.8327,1.6917,1.7725,46330252.0,110.42,120.41,109.03,120.39,2516574.06
2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194,0.9899,1.0304,0.97,0.9983,340017409.0,4444.54,4753.0,4346.36,4630.26,743024.4662,204.1,218.28,199.55,208.53,2176734.39,0.2149,0.2275,0.2125,0.2147,1617695220.0,1.602,1.629,1.544,1.554,185671961.6,4.522e-05,5.435e-05,4.331e-05,4.744e-05,57387780567997.0,37.1,39.35,35.28,37.95,9758902.6,0.003209,0.003244,0.00311,0.00316,16978568809.0,24.99,26.52,24.11,25.31,5806301.22,1.7715,1.88,1.7295,1.8119,57996248.0,120.39,124.8,114.0,120.41,3625461.85
2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656,0.9984,1.0173,0.9799,0.9899,250291608.0,4630.25,4778.75,4523.99,4582.95,508198.3105,208.52,232.63,207.89,229.81,2589478.23,0.2147,0.2189,0.2058,0.2093,803902283.0,1.553,1.622,1.531,1.548,157458493.8,4.745e-05,4.878e-05,4.351e-05,4.414e-05,21815023771725.0,37.96,38.78,36.22,36.76,6936636.91,0.003161,0.003225,0.00309,0.003141,14700572298.0,25.31,26.9,24.96,25.32,4642138.01,1.812,2.0259,1.8007,1.9609,79153407.0,120.42,127.41,117.25,119.65,3007063.68
2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976,0.9898,0.9901,0.9545,0.9716,213172250.0,4582.95,4634.83,4433.0,4511.21,451861.9545,229.81,243.12,220.0,233.6,3042712.67,0.2093,0.2233,0.2011,0.2095,1689895075.0,1.547,1.76,1.517,1.719,441382037.0,4.414e-05,4.423e-05,4.1e-05,4.22e-05,13534745809501.0,36.76,36.79,35.05,35.75,5653240.06,0.003141,0.003208,0.003057,0.003139,13928508905.0,25.32,25.33,24.16,24.55,3910782.56,1.9608,2.0431,1.8483,1.8869,61315598.0,119.64,119.75,106.88,107.78,2475877.81
2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027,0.9715,0.9838,0.89,0.9211,297172193.0,4511.35,4654.88,4032.5,4215.73,677974.8659,233.59,239.37,204.68,211.65,2867134.41,0.2095,0.2122,0.1902,0.1999,1011968037.0,1.72,1.729,1.509,1.556,276255974.6,4.219e-05,4.485e-05,3.9e-05,4.039e-05,17789846643917.0,35.76,36.84,32.56,33.7,9114532.42,0.003138,0.003184,0.00285,0.002964,17826592449.0,24.54,25.85,22.44,23.31,5725480.6,1.8877,1.9422,1.6918,1.7468,47203596.0,107.79,113.23,100.0,108.32,3316203.87
2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.373748,0.9211,0.9245,0.6,0.8449,1357965897.04,4215.01,4238.59,3503.68,4117.25,1111773.1451,211.65,212.62,169.0,200.67,4895759.09,0.1998,0.2004,0.131,0.1781,5303849448.2,1.557,1.558,1.188,1.42,612957918.54,4.038e-05,4.05e-05,2.952e-05,3.639e-05,30155152339504.0,33.7,33.86,24.35,29.38,24608037.9,0.002962,0.002967,0.002002,0.002597,36849537987.0,23.31,23.36,15.32,20.64,20782013.826,1.7466,1.7527,1.3238,1.6491,93370242.0,108.36,108.81,76.57,93.05,6768729.16
2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012,0.8452,0.862,0.769,0.8045,518767360.0,4117.25,4248.19,4031.39,4196.44,536325.4413,200.68,204.51,181.44,196.43,2482292.26,0.1781,0.1812,0.1617,0.1712,1381389600.0,1.419,1.435,1.284,1.378,270618794.7,3.639e-05,3.83e-05,3.409e-05,3.622e-05,16897500204393.0,29.38,29.74,26.33,28.31,11536652.53,0.002597,0.002646,0.002384,0.002465,25346217827.0,20.65,20.93,18.46,19.48,7454749.61,1.6491,1.765,1.5853,1.765,84567923.0,93.02,95.5,82.55,86.35,3562051.48
